shape,timestamps,TRIP_ID,CALL_TYPE,ORIGIN_CALL,ORIGIN_STAND,TAXI_ID,DAY_TYPE,MISSING_DATA
"LINESTRING (-8.607132 41.150304, -8.607195 41.150268, -8.607204 41.150178, -8.6076 41.14917, -8.607717 41.148999)","1414814326, 1414814341, 1414814356, 1414814371, 1414814386",T258,B,NA,10,20000239,A,False
"LINESTRING (-8.613657 41.145957, -8.613666 41.145966, -8.613639 41.146002, -8.613648 41.145975)","1414814340, 1414814355, 1414814370, 1414814385",T259,C,NA,NA,20000426,A,False
"LINESTRING (-8.614404 41.150034, -8.614521 41.149998, -8.61471 41.150628, -8.614332 41.151618, -8.613774 41.152347, -8.613612 41.153535, -8.613324 41.153742, -8.612001 41.154012, -8.61237 41.155146, -8.613198 41.155236, -8.613351 41.155281, -8.61597 41.155731, -8.617806 41.156028, -8.619165 41.156262, -8.621802 41.156712, -8.624439 41.157207, -8.627418 41.157684, -8.628057 41.158143, -8.628804 41.159151, -8.628102 41.1615, -8.62749 41.163417, -8.62749 41.163417, -8.62749 41.163408, -8.627481 41.163462, -8.627175 41.164569, -8.627904 41.16483, -8.63091 41.16501, -8.631648 41.164686, -8.633592 41.163786, -8.636337 41.16429, -8.639559 41.165037, -8.642484 41.167476, -8.646039 41.17041, -8.649909 41.173551, -8.653608 41.176503, -8.657424 41.179662, -8.661024 41.182614, -8.664669 41.185575, -8.666856 41.188212, -8.666847 41.190921, -8.665443 41.194782, -8.661852 41.197743, -8.657847 41.200614, -8.653356 41.202135, -8.650143 41.201577, -8.650944 41.203935, -8.65152 41.20767, -8.652717 41.211882)","1414813685, 1414813700, 1414813715, 1414813730, 1414813745, 1414813760, 1414813775, 1414813790, 1414813805, 1414813820, 1414813835, 1414813850, 1414813865, 1414813880, 1414813895, 1414813910, 1414813925, 1414813940, 1414813955, 1414813970, 1414813985, 1414814000, 1414814015, 1414814030, 1414814045, 1414814060, 1414814075, 1414814090, 1414814105, 1414814120, 1414814135, 1414814150, 1414814165, 1414814180, 1414814195, 1414814210, 1414814225, 1414814240, 1414814255, 1414814270, 1414814285, 1414814300, 1414814315, 1414814330, 1414814345, 1414814360, 1414814375, 1414814390",T260,A,2002,NA,20000190,A,False
"LINESTRING (-8.61354 41.145876, -8.61345 41.145876, -8.613153 41.145921, -8.612397 41.145993, -8.612406 41.146002, -8.611605 41.14611, -8.610912 41.145471, -8.610903 41.145372, -8.610885 41.145165, -8.610426 41.143644, -8.608599 41.143158, -8.606529 41.142294, -8.605098 41.143491, -8.603793 41.143662, -8.601984 41.142564, -8.601498 41.140215, -8.601201 41.137749, -8.602506 41.135238, -8.600265 41.133258, -8.599023 41.132727, -8.597151 41.131539, -8.597475 41.130198, -8.598123 41.127831, -8.598564 41.125365, -8.600193 41.125014, -8.601399 41.125743, -8.602857 41.12595, -8.604117 41.126184, -8.603352 41.127039, -8.606979 41.125581, -8.608599 41.124897, -8.611407 41.123727, -8.618328 41.122359, -8.622711 41.121108, -8.625186 41.118318, -8.627049 41.116248, -8.626464 41.113512, -8.626464 41.110344, -8.62641 41.106789, -8.626482 41.103414, -8.626572 41.100237, -8.628138 41.098851, -8.629704 41.098716, -8.631594 41.098959, -8.63181 41.09661, -8.631846 41.095611, -8.633817 41.09535, -8.63541 41.095233, -8.637165 41.094684, -8.638038 41.094027, -8.639523 41.093577, -8.640981 41.093298, -8.642322 41.093397, -8.644113 41.093469, -8.64684 41.093694, -8.648505 41.093325, -8.648739 41.092155, -8.649198 41.091588, -8.650017 41.091489)","1414813496, 1414813511, 1414813526, 1414813541, 1414813556, 1414813571, 1414813586, 1414813601, 1414813616, 1414813631, 1414813646, 1414813661, 1414813676, 1414813691, 1414813706, 1414813721, 1414813736, 1414813751, 1414813766, 1414813781, 1414813796, 1414813811, 1414813826, 1414813841, 1414813856, 1414813871, 1414813886, 1414813901, 1414813916, 1414813931, 1414813946, 1414813961, 1414813976, 1414813991, 1414814006, 1414814021, 1414814036, 1414814051, 1414814066, 1414814081, 1414814096, 1414814111, 1414814126, 1414814141, 1414814156, 1414814171, 1414814186, 1414814201, 1414814216, 1414814231, 1414814246, 1414814261, 1414814276, 1414814291, 1414814306, 1414814321, 1414814336, 1414814351, 1414814366",T261,C,NA,NA,20000192,A,False
"LINESTRING (-8.612712 41.145975, -8.612703 41.145975, -8.612676 41.145957, -8.612172 41.145984, -8.611227 41.146389, -8.61102 41.147505, -8.611083 41.147586, -8.611128 41.147649, -8.610804 41.148729, -8.610309 41.150304, -8.610093 41.150727, -8.610084 41.150727, -8.610093 41.150736, -8.60985 41.151006, -8.609985 41.152329, -8.60967 41.154444, -8.609202 41.15673, -8.609058 41.157585, -8.608185 41.159529, -8.607492 41.160924, -8.606205 41.164434, -8.606448 41.167089, -8.606439 41.168466, -8.605305 41.170401, -8.604693 41.171148, -8.604594 41.172759, -8.605737 41.173461, -8.605755 41.173596, -8.607024 41.175126, -8.60832 41.175837, -8.608176 41.177079, -8.609229 41.17806, -8.609319 41.180211)","1414813898, 1414813913, 1414813928, 1414813943, 1414813958, 1414813973, 1414813988, 1414814003, 1414814018, 1414814033, 1414814048, 1414814063, 1414814078, 1414814093, 1414814108, 1414814123, 1414814138, 1414814153, 1414814168, 1414814183, 1414814198, 1414814213, 1414814228, 1414814243, 1414814258, 1414814273, 1414814288, 1414814303, 1414814318, 1414814333, 1414814348, 1414814363, 1414814378",T262,B,NA,23,20000361,A,False
"LINESTRING (-8.614656 41.147847, -8.615493 41.148054, -8.615259 41.148774, -8.614701 41.150016, -8.614575 41.151474, -8.613783 41.152095, -8.613531 41.153292, -8.613018 41.153715, -8.610912 41.153562, -8.608527 41.153517, -8.60661 41.153436, -8.606502 41.153445, -8.6058 41.153436, -8.604738 41.153571, -8.605134 41.153544)","1414814186, 1414814201, 1414814216, 1414814231, 1414814246, 1414814261, 1414814276, 1414814291, 1414814306, 1414814321, 1414814336, 1414814351, 1414814366, 1414814381, 1414814396",T263,C,NA,NA,20000129,A,False
"LINESTRING (-8.607987 41.14728, -8.607978 41.147262, -8.6085 41.147469, -8.608194 41.148189, -8.607303 41.148558, -8.606466 41.148387, -8.606349 41.14836)","1414814296, 1414814311, 1414814326, 1414814341, 1414814356, 1414814371, 1414814386",T264,C,NA,NA,20000548,A,False
"LINESTRING (-8.612406 41.148027, -8.612397 41.148018, -8.621964 41.147595, -8.623755 41.14809, -8.624907 41.148513, -8.624943 41.148531, -8.625654 41.149386, -8.62587 41.150952, -8.626041 41.152095, -8.626167 41.152563, -8.62686 41.152509, -8.629587 41.152635, -8.632845 41.152698, -8.636067 41.152482, -8.638659 41.153094, -8.641746 41.153904, -8.644725 41.154516, -8.647893 41.154255, -8.648091 41.154264, -8.6481 41.154264, -8.649225 41.154201, -8.651097 41.152941, -8.654238 41.152176, -8.657487 41.151051, -8.660763 41.150511, -8.662131 41.150448, -8.663715 41.150601, -8.66718 41.151411, -8.670348 41.153067, -8.672283 41.15493, -8.673057 41.155506, -8.674191 41.154327, -8.675559 41.153481, -8.676747 41.154507, -8.678106 41.155614)","1414813834, 1414813849, 1414813864, 1414813879, 1414813894, 1414813909, 1414813924, 1414813939, 1414813954, 1414813969, 1414813984, 1414813999, 1414814014, 1414814029, 1414814044, 1414814059, 1414814074, 1414814089, 1414814104, 1414814119, 1414814134, 1414814149, 1414814164, 1414814179, 1414814194, 1414814209, 1414814224, 1414814239, 1414814254, 1414814269, 1414814284, 1414814299, 1414814314, 1414814329, 1414814344",T265,C,NA,NA,20000263,A,False
"LINESTRING (-8.612253 41.147991, -8.612784 41.14827, -8.612937 41.148828, -8.612937 41.149863, -8.613756 41.149845)","1414814337, 1414814352, 1414814367, 1414814382, 1414814397",T266,C,NA,NA,20000333,A,False
"LINESTRING (-8.608185 41.147343, -8.608212 41.14728, -8.608401 41.147325, -8.608617 41.147487, -8.608203 41.148171, -8.607582 41.148918, -8.607141 41.150016, -8.606655 41.15088, -8.605368 41.150997, -8.60382 41.151006, -8.602542 41.151051, -8.602416 41.151042, -8.602389 41.151033, -8.60229 41.15106, -8.602326 41.152311)","1414814176, 1414814191, 1414814206, 1414814221, 1414814236, 1414814251, 1414814266, 1414814281, 1414814296, 1414814311, 1414814326, 1414814341, 1414814356, 1414814371, 1414814386",T267,C,NA,NA,20000197,A,False
"LINESTRING (-8.616186 41.147235, -8.616429 41.147199, -8.617365 41.147253, -8.617779 41.147217, -8.618139 41.148261, -8.61939 41.148477, -8.620173 41.147667, -8.62137 41.147478, -8.622234 41.147658, -8.624538 41.14836, -8.625024 41.148585, -8.625429 41.148765, -8.625942 41.150592, -8.625888 41.151915, -8.625888 41.151906, -8.62605 41.152257, -8.627076 41.152509, -8.629272 41.152545, -8.631099 41.152662)","1414814117, 1414814132, 1414814147, 1414814162, 1414814177, 1414814192, 1414814207, 1414814222, 1414814237, 1414814252, 1414814267, 1414814282, 1414814297, 1414814312, 1414814327, 1414814342, 1414814357, 1414814372, 1414814387",T268,C,NA,NA,20000565,A,False
"LINESTRING (-8.611515 41.14674, -8.611551 41.146371, -8.61156 41.146299, -8.611461 41.146074, -8.610849 41.145615, -8.611731 41.144508, -8.613387 41.143284, -8.61453 41.142726, -8.615178 41.141952, -8.615214 41.140836, -8.614422 41.141025, -8.613216 41.141574, -8.609796 41.140818, -8.609319 41.139576, -8.609733 41.138757)","1414814136, 1414814151, 1414814166, 1414814181, 1414814196, 1414814211, 1414814226, 1414814241, 1414814256, 1414814271, 1414814286, 1414814301, 1414814316, 1414814331, 1414814346",T269,C,NA,NA,20000307,A,False
"LINESTRING (-8.595324 41.166657, -8.594514 41.166927, -8.594127 41.167638, -8.59356 41.168511, -8.594415 41.16951, -8.596683 41.169663, -8.597727 41.171238, -8.599383 41.174127, -8.599617 41.174541, -8.600868 41.173956, -8.604414 41.173686, -8.605683 41.173722, -8.605656 41.173731, -8.605656 41.173722, -8.605782 41.173353, -8.607357 41.173038, -8.610696 41.174388, -8.615997 41.174181, -8.620821 41.17365, -8.62524 41.173209, -8.631054 41.172273, -8.635995 41.171157, -8.640198 41.168727, -8.644311 41.165982, -8.647848 41.164398, -8.649333 41.163984, -8.6499 41.161977, -8.649927 41.161851, -8.650125 41.161563, -8.650152 41.161599, -8.650188 41.161608, -8.650161 41.161599, -8.65017 41.161608, -8.65017 41.16159, -8.650107 41.16159, -8.650089 41.161572, -8.650107 41.161554, -8.65071 41.161608)","1414813835, 1414813850, 1414813865, 1414813880, 1414813895, 1414813910, 1414813925, 1414813940, 1414813955, 1414813970, 1414813985, 1414814000, 1414814015, 1414814030, 1414814045, 1414814060, 1414814075, 1414814090, 1414814105, 1414814120, 1414814135, 1414814150, 1414814165, 1414814180, 1414814195, 1414814210, 1414814225, 1414814240, 1414814255, 1414814270, 1414814285, 1414814300, 1414814315, 1414814330, 1414814345, 1414814360, 1414814375, 1414814390",T270,C,NA,NA,20000678,A,False
"LINESTRING (-8.624007 41.148135, -8.622873 41.14782, -8.621082 41.147433, -8.619993 41.146128, -8.617788 41.146335, -8.617536 41.145975, -8.616762 41.144868, -8.615286 41.145624, -8.615025 41.14575, -8.615097 41.145723, -8.615286 41.145642, -8.61543 41.145678, -8.615187 41.146803, -8.615106 41.146812, -8.614854 41.146614, -8.61471 41.146569, -8.61462 41.146776, -8.614602 41.146884, -8.61462 41.146884, -8.614584 41.146884, -8.614476 41.146884, -8.614512 41.146884, -8.614539 41.146893, -8.614665 41.146893, -8.61462 41.146893, -8.614575 41.146893, -8.61462 41.146893, -8.614629 41.146893, -8.61462 41.146893, -8.614602 41.146884, -8.614575 41.146884, -8.614539 41.146875, -8.614521 41.146875, -8.614584 41.146866, -8.614638 41.146866, -8.614656 41.146857, -8.614629 41.146848, -8.614611 41.146848, -8.614602 41.146857, -8.61453 41.146848, -8.61444 41.146839, -8.61453 41.146839, -8.614539 41.14683, -8.614584 41.146839, -8.614593 41.146839)","1414813723, 1414813738, 1414813753, 1414813768, 1414813783, 1414813798, 1414813813, 1414813828, 1414813843, 1414813858, 1414813873, 1414813888, 1414813903, 1414813918, 1414813933, 1414813948, 1414813963, 1414813978, 1414813993, 1414814008, 1414814023, 1414814038, 1414814053, 1414814068, 1414814083, 1414814098, 1414814113, 1414814128, 1414814143, 1414814158, 1414814173, 1414814188, 1414814203, 1414814218, 1414814233, 1414814248, 1414814263, 1414814278, 1414814293, 1414814308, 1414814323, 1414814338, 1414814353, 1414814368, 1414814383",T271,C,NA,NA,20000351,A,False
"LINESTRING (-8.682102 41.177088, -8.682093 41.177097, -8.682084 41.177088, -8.682084 41.177079, -8.681688 41.177106, -8.681616 41.177115, -8.681634 41.177106, -8.681634 41.177124)","1414814289, 1414814304, 1414814319, 1414814334, 1414814349, 1414814364, 1414814379, 1414814394",T272,C,NA,NA,20000560,A,False
"LINESTRING (-8.612613 41.145966, -8.61255 41.145957, -8.612181 41.145948, -8.611254 41.146245, -8.611011 41.147442, -8.611029 41.147649, -8.610966 41.147757, -8.61057 41.148963, -8.610219 41.150682, -8.610111 41.150772, -8.610075 41.150772, -8.610003 41.150772, -8.609625 41.151141, -8.609931 41.152293, -8.60994 41.153841, -8.609985 41.153913, -8.610021 41.153859, -8.610057 41.153859, -8.610084 41.153895)","1414814121, 1414814136, 1414814151, 1414814166, 1414814181, 1414814196, 1414814211, 1414814226, 1414814241, 1414814256, 1414814271, 1414814286, 1414814301, 1414814316, 1414814331, 1414814346, 1414814361, 1414814376, 1414814391",T273,B,NA,23,20000431,A,False
"LINESTRING (-8.612352 41.147982, -8.621505 41.147514, -8.624376 41.148297, -8.625069 41.148603, -8.625555 41.149017, -8.625897 41.151069, -8.626212 41.152635, -8.627733 41.152446)","1414814236, 1414814251, 1414814266, 1414814281, 1414814296, 1414814311, 1414814326, 1414814341",T274,C,NA,NA,20000686,A,False
"LINESTRING (-8.612352 41.147964, -8.612352 41.147964, -8.612748 41.148045, -8.620794 41.147406, -8.623926 41.148072, -8.625771 41.149746, -8.626014 41.151636, -8.626095 41.152401, -8.62794 41.152482, -8.63091 41.152662, -8.633421 41.152644, -8.636445 41.1525)","1414814209, 1414814224, 1414814239, 1414814254, 1414814269, 1414814284, 1414814299, 1414814314, 1414814329, 1414814344, 1414814359, 1414814374",T275,C,NA,NA,20000079,A,False
"LINESTRING (-8.61606 41.147892, -8.616033 41.147784, -8.616159 41.147181, -8.617275 41.147208, -8.617527 41.147181, -8.617923 41.147325, -8.618499 41.148018, -8.619786 41.147829, -8.621028 41.147433, -8.623314 41.147973, -8.62542 41.148747, -8.625897 41.150529, -8.625987 41.152023, -8.626185 41.152563, -8.628282 41.152446, -8.631234 41.152608, -8.632899 41.151762, -8.635509 41.151105, -8.638569 41.151204, -8.640486 41.151384, -8.642214 41.151699, -8.643978 41.152932, -8.645544 41.155965, -8.647614 41.158962, -8.649261 41.161842, -8.647497 41.164317, -8.644797 41.165424, -8.642214 41.166792, -8.640657 41.167296, -8.641818 41.167071, -8.643951 41.168745, -8.647344 41.171436, -8.651349 41.174685, -8.654859 41.17752, -8.658558 41.180553)","1414813881, 1414813896, 1414813911, 1414813926, 1414813941, 1414813956, 1414813971, 1414813986, 1414814001, 1414814016, 1414814031, 1414814046, 1414814061, 1414814076, 1414814091, 1414814106, 1414814121, 1414814136, 1414814151, 1414814166, 1414814181, 1414814196, 1414814211, 1414814226, 1414814241, 1414814256, 1414814271, 1414814286, 1414814301, 1414814316, 1414814331, 1414814346, 1414814361, 1414814376, 1414814391",T276,C,NA,NA,20000005,A,False
"LINESTRING (-8.686818 41.17401, -8.686935 41.175648, -8.687016 41.176701, -8.685783 41.176836, -8.683893 41.17698, -8.68311 41.177043, -8.682858 41.177097, -8.682561 41.177097, -8.682525 41.177088, -8.682516 41.177097, -8.682507 41.177079, -8.682525 41.17707, -8.682525 41.177052, -8.682534 41.177034, -8.682534 41.177043, -8.682507 41.177061, -8.682435 41.177025, -8.682417 41.177025, -8.682408 41.177007, -8.682417 41.176998, -8.682417 41.177016, -8.682426 41.177016, -8.682426 41.177025, -8.682408 41.177043, -8.682399 41.177052, -8.682399 41.177079, -8.68239 41.177061, -8.682381 41.177016, -8.682372 41.176989, -8.682381 41.177007, -8.682381 41.177007, -8.682399 41.177025, -8.682417 41.177097, -8.682426 41.177115, -8.682408 41.17707, -8.682408 41.177079, -8.682408 41.177088, -8.682399 41.177088, -8.68239 41.17707, -8.682372 41.177052, -8.682363 41.177016, -8.682363 41.176989, -8.682363 41.177025, -8.682372 41.177061, -8.682381 41.17707, -8.682372 41.17707, -8.682363 41.177052, -8.682273 41.177088, -8.681688 41.177133, -8.681319 41.177133, -8.681166 41.176809, -8.681166 41.176728, -8.681103 41.176278, -8.68095 41.175045, -8.680788 41.173353, -8.680869 41.172489, -8.680869 41.172498, -8.680878 41.172498, -8.681004 41.1723, -8.679951 41.17167, -8.677386 41.171661, -8.674686 41.172453, -8.673732 41.172507, -8.672427 41.171616, -8.671203 41.170851, -8.671203 41.170833, -8.67069 41.170356, -8.6697 41.169573, -8.668503 41.168808, -8.667711 41.168097, -8.666388 41.1669)","1414813333, 1414813348, 1414813363, 1414813378, 1414813393, 1414813408, 1414813423, 1414813438, 1414813453, 1414813468, 1414813483, 1414813498, 1414813513, 1414813528, 1414813543, 1414813558, 1414813573, 1414813588, 1414813603, 1414813618, 1414813633, 1414813648, 1414813663, 1414813678, 1414813693, 1414813708, 1414813723, 1414813738, 1414813753, 1414813768, 1414813783, 1414813798, 1414813813, 1414813828, 1414813843, 1414813858, 1414813873, 1414813888, 1414813903, 1414813918, 1414813933, 1414813948, 1414813963, 1414813978, 1414813993, 1414814008, 1414814023, 1414814038, 1414814053, 1414814068, 1414814083, 1414814098, 1414814113, 1414814128, 1414814143, 1414814158, 1414814173, 1414814188, 1414814203, 1414814218, 1414814233, 1414814248, 1414814263, 1414814278, 1414814293, 1414814308, 1414814323, 1414814338, 1414814353, 1414814368, 1414814383",T277,C,NA,NA,20000395,A,False
"LINESTRING (-8.606385 41.146884, -8.607681 41.14728, -8.608212 41.147307, -8.609823 41.147631, -8.610642 41.147865, -8.611056 41.147829, -8.611965 41.147703, -8.622225 41.147658, -8.622864 41.147811, -8.625042 41.148531, -8.625807 41.150052, -8.626176 41.15241, -8.628273 41.152383, -8.631963 41.152662, -8.635365 41.152401, -8.638416 41.153004, -8.6409 41.153625, -8.643825 41.154498, -8.647344 41.154237, -8.650161 41.15403, -8.652168 41.152329, -8.655723 41.151888)","1414814043, 1414814058, 1414814073, 1414814088, 1414814103, 1414814118, 1414814133, 1414814148, 1414814163, 1414814178, 1414814193, 1414814208, 1414814223, 1414814238, 1414814253, 1414814268, 1414814283, 1414814298, 1414814313, 1414814328, 1414814343, 1414814358",T278,C,NA,NA,20000529,A,False
"LINESTRING (-8.612334 41.148108, -8.61282 41.148126)","1414814366, 1414814381",T279,C,NA,NA,20000015,A,False
"LINESTRING (-8.648919 41.174424, -8.648937 41.174442, -8.648892 41.174451, -8.648874 41.174478, -8.648613 41.174262, -8.64711 41.17302, -8.645139 41.171409, -8.643879 41.169933, -8.645751 41.168403, -8.648073 41.168556, -8.64963 41.167908, -8.649549 41.167341, -8.64891 41.166126, -8.64513 41.165505, -8.642925 41.165136, -8.641818 41.164947, -8.638515 41.164569, -8.636697 41.164371, -8.634924 41.163795, -8.632836 41.162391, -8.632521 41.162004, -8.630973 41.160042, -8.630001 41.158584, -8.630298 41.158143, -8.629578 41.157018, -8.628048 41.157414, -8.626095 41.157279, -8.624997 41.157144, -8.624898 41.157054, -8.625195 41.155632, -8.623188 41.155713, -8.621037 41.155722, -8.618454 41.155137, -8.614953 41.154543, -8.613495 41.154291, -8.613486 41.154273, -8.613342 41.15385, -8.613333 41.153814, -8.612928 41.153652, -8.610723 41.15349, -8.610111 41.153445, -8.610021 41.152059, -8.610039 41.151987, -8.61003 41.151933, -8.610201 41.151699, -8.611029 41.15016, -8.610849 41.149242, -8.61075 41.149215, -8.610759 41.149215, -8.609868 41.149134, -8.608086 41.14881, -8.607969 41.148873, -8.606484 41.148405, -8.606142 41.14827, -8.604045 41.147721, -8.602263 41.147271, -8.602227 41.147244, -8.6022 41.147235, -8.60202 41.148117, -8.602209 41.150718, -8.602461 41.153778, -8.602335 41.156325, -8.601471 41.158422)","1414813465, 1414813480, 1414813495, 1414813510, 1414813525, 1414813540, 1414813555, 1414813570, 1414813585, 1414813600, 1414813615, 1414813630, 1414813645, 1414813660, 1414813675, 1414813690, 1414813705, 1414813720, 1414813735, 1414813750, 1414813765, 1414813780, 1414813795, 1414813810, 1414813825, 1414813840, 1414813855, 1414813870, 1414813885, 1414813900, 1414813915, 1414813930, 1414813945, 1414813960, 1414813975, 1414813990, 1414814005, 1414814020, 1414814035, 1414814050, 1414814065, 1414814080, 1414814095, 1414814110, 1414814125, 1414814140, 1414814155, 1414814170, 1414814185, 1414814200, 1414814215, 1414814230, 1414814245, 1414814260, 1414814275, 1414814290, 1414814305, 1414814320, 1414814335, 1414814350, 1414814365, 1414814380, 1414814395",T280,C,NA,NA,20000626,A,False
